what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1426711388644
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1426711389210
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1426711389220
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1426711389262
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1426711389851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711389935
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1426711389936
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1426711392130
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1426711392133
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1426711392248
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1426711392323
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1426711392491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711393053
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711397365
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711397460
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711397461
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1426711400040
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1426711400070
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1426711400092
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711400581
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1426711401136
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426711401328
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1426711401738
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1426711402050
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711402052
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711404907
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711414052
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711414275
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711415161
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711415515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711415743
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711416799
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711417198
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711417411
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711418490
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711418828
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711419020
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711420177
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711420548
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711420751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711430756
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711662991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711670351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711673088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711684533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711694403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711700378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711702031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711707302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711730752
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711734223
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711735847
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711737288
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711738687
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426711739641
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711739641
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1426711748354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711750882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711783318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711789681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711796961
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711797375
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426711797505
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1426711801765
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1426711801778
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1426711801791
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1426711801998
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1426711802004
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426711802623
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1426711802662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426711809414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711815925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711838639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1426711839680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426711840482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711852541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711852712
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426711950825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711959644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711991003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426711991922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712038339
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426712043361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712047834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426712072579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712076459
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426712076908
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426712077049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712078981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712080709
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426712084088
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426712095835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712104006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712105543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712106218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712145206
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426712148927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712152472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712154413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712155380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712156835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712157500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712165706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426712166852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426712186962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1426712197960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712210005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712448929
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426712455524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712471434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712477158
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426712479348
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426712482083
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426712487387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426712487737
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426712488962
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426712489296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426712491066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713673195
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713722077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713723677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713724813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713846029
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426713848712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713852276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426713853678
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713856943
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426713857488
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426713857653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713859205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713864271
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1426713865272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426713866179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426713869614
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426713914046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713917315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426713932546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713934608
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426713935174
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426713935322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713936547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713941124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1426713941896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426713942598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426713943778
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426713948266
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426713952989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426713963115
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1426713964541
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1426713964759
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1426713964764
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1426713964818
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1426713964821
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1426713964928
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1426713964981
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1426713965104
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1426713965216
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1426713965280
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1426713965363
